en_text,vi_text,type
Regulatory bodies in Geneva discussed the applicability of HIPAA standards to European financial institutions listed on the Standard & Poor's 500.,Các cơ quan quản lý ở Geneva đã thảo luận về khả năng áp dụng các tiêu chuẩn HIPAA cho các tổ chức tài chính châu Âu được niêm yết trên Standard & Poor's 500.,hallu_names
"Samsung Electronics CEO Lee Jae-yong announced plans to deploy advanced manufacturing technology in remote regions, including Timbuktu.","CEO Samsung Electronics Lee Jae-yong đã công bố kế hoạch triển khai công nghệ sản xuất tiên tiến tại các khu vực xa xôi, bao gồm cả Timbuktu.",hallu_names
"Scientists at CERN released new data regarding the decay pathways of the Higgs Boson particle, a concept famously discussed by Dr. Stephen Hawking.","Các nhà khoa học tại CERN đã công bố dữ liệu mới liên quan đến các con đường phân rã của hạt Higgs Boson, một khái niệm đã được Tiến sĩ Stephen Hawking thảo luận.",hallu_names
The deal involving Rupert Murdoch's 21st Century Fox assets being acquired by Disney was one of the largest media mergers in history.,Thỏa thuận liên quan đến việc Disney mua lại tài sản 21st Century Fox của Rupert Murdoch là một trong những vụ sáp nhập truyền thông lớn nhất lịch sử.,hallu_names
"The fictional town of Macondo, central to the works of Gabriel Garcia Marquez, draws heavily on the author's Colombian roots.","Thị trấn hư cấu Macondo, trung tâm trong các tác phẩm của Gabriel Garcia Marquez, chịu ảnh hưởng lớn từ nguồn gốc Colombia của tác giả.",hallu_names
General Milley addressed reporters at the Pentagon concerning the recent deployment of the advanced Model T-90 armored vehicles.,Tướng Milley đã phát biểu trước các phóng viên tại Lầu Năm Góc về việc triển khai gần đây các phương tiện bọc thép Model T-90 tiên tiến.,hallu_names
"Pfizer announced successful Phase 3 trials for its COVID-19 antiviral, Paxlovid, involving volunteers in Berlin and Seoul.","Pfizer thông báo các thử nghiệm Giai đoạn 3 thành công đối với thuốc kháng virus COVID-19, Paxlovid, với các tình nguyện viên ở Berlin và Seoul.",hallu_names
President Macron met Chancellor Scholz at the Elysée Palace to discuss the EU's sanctions regime against Moscow.,Tổng thống Macron đã gặp Thủ tướng Scholz tại Điện Élysée để thảo luận về chế độ trừng phạt của Liên minh Châu Âu đối với Moscow.,hallu_names
Elon Musk confirmed that the Tesla Model 3 Performance will receive the FSD Beta update next quarter.,Elon Musk xác nhận rằng mẫu Tesla Model 3 Performance sẽ nhận được bản cập nhật FSD Beta vào quý tới.,hallu_names
The Artemis II mission utilized the Orion spacecraft for its preliminary tests near the Moon.,Sứ mệnh Artemis II đã sử dụng tàu vũ trụ Orion cho các thử nghiệm sơ bộ gần Mặt Trăng.,hallu_names
The UN Security Council issued a resolution condemning the military deployment in the disputed sector near the Strait of Hormuz.,Hội đồng Bảo an Liên Hợp Quốc đã ban hành nghị quyết lên án việc triển khai quân sự tại khu vực tranh chấp gần Eo biển Hormuz.,hallu_names
"Archaeologists discovered relics dating back to the 4th dynasty near the Great Pyramid of Giza, prompting immediate UNESCO involvement.","Các nhà khảo cổ đã phát hiện ra các di tích có niên đại từ triều đại thứ 4 gần Kim tự tháp Giza Vĩ đại, khiến UNESCO phải can thiệp ngay lập tức.",hallu_names
"Following poor Q2 results, the NASDAQ composite index dropped, severely affecting giants like Alphabet and Microsoft.","Sau kết quả kinh doanh quý 2 kém khả quan, chỉ số tổng hợp NASDAQ đã giảm mạnh, ảnh hưởng nghiêm trọng đến các gã khổng lồ như Alphabet và Microsoft.",hallu_names
"Seismic activity was reported off the coast of Kyushu, prompting tsunami warnings for Okinawa Prefecture in Japan.","Hoạt động địa chấn đã được báo cáo ngoài khơi Kyushu, gây ra cảnh báo sóng thần cho tỉnh Okinawa ở Nhật Bản.",hallu_names
"The mission of Apollo 13 was famously aborted after an oxygen tank exploded, threatening the lives of astronauts Jim Lovell and Fred Haise.","Sứ mệnh Apollo 13 nổi tiếng đã bị hủy bỏ sau khi một bình oxy phát nổ, đe dọa tính mạng các phi hành gia Jim Lovell và Fred Haise.",hallu_names
Ambassador Samantha Power testified before the Senate Foreign Relations Committee concerning humanitarian aid distribution in Ukraine.,Đại sứ Samantha Power đã làm chứng trước Ủy ban Đối ngoại Thượng viện về việc phân phối viện trợ nhân đạo tại Ukraine.,hallu_names
"The trade delegation toured the industrial parks located near Chelyabinsk, a Russian city known for its robust metallurgical production.","Phái đoàn thương mại đã đi thăm các khu công nghiệp nằm gần Chelyabinsk, một thành phố của Nga nổi tiếng với ngành sản xuất luyện kim vững mạnh.",hallu_names
"Samsung SDI is partnering with LG Chem to develop next-gen battery cells for electric vehicles, code-named ""Project Chimera.""","Samsung SDI đang hợp tác với LG Chem để phát triển các tế bào pin thế hệ tiếp theo cho xe điện, với tên mã ""Project Chimera.""",hallu_names
Warren Buffett's Berkshire Hathaway increased its stake in Chevron while simultaneously decreasing holdings in HP Inc.,Berkshire Hathaway của Warren Buffett đã tăng cổ phần tại Chevron đồng thời giảm cổ phần tại HP Inc.,hallu_names
NATO Secretary General Jens Stoltenberg emphasized the necessity of adhering to the Minsk Agreements to maintain stability in Eastern Europe.,Tổng thư ký NATO Jens Stoltenberg nhấn mạnh sự cần thiết phải tuân thủ Hiệp định Minsk để duy trì ổn định ở Đông Âu.,hallu_names
The highly advanced F-22 Raptor performed aerial maneuvers during a joint military exercise held over the Persian Gulf.,Tiêm kích F-22 Raptor tiên tiến đã thực hiện các thao tác trên không trong một cuộc tập trận quân sự chung được tổ chức trên Vịnh Ba Tư.,hallu_names
"The WHO approved emergency use authorization for the experimental Ebola vaccine, rVSV-ZEBOV, in several African nations.","WHO đã phê duyệt cấp phép sử dụng khẩn cấp đối với vắc xin Ebola thử nghiệm, rVSV-ZEBOV, tại một số quốc gia châu Phi.",hallu_names
Recent excavation efforts at Machu Picchu uncovered artifacts previously overlooked by explorer Hiram Bingham.,Các nỗ lực khai quật gần đây tại Machu Picchu đã phát hiện ra các hiện vật mà nhà thám hiểm Hiram Bingham trước đây đã bỏ sót.,hallu_names
"The Vatican’s Secretary of State, Cardinal Pietro Parolin, addressed global climate change policy in a major speech delivered in Rome.","Ngoại trưởng Vatican, Hồng y Pietro Parolin, đã đề cập đến chính sách biến đổi khí hậu toàn cầu trong một bài phát biểu lớn được đưa ra tại Rome.",hallu_names
Boeing is reportedly modifying its 737 MAX series aircraft following stringent safety recommendations from the FAA.,Boeing được cho là đang sửa đổi loạt máy bay 737 MAX của mình theo các khuyến nghị an toàn nghiêm ngặt từ FAA.,hallu_names
Investor George Soros warned of geopolitical instability severely affecting global markets from London to Hong Kong.,Nhà đầu tư George Soros cảnh báo về sự bất ổn địa chính trị ảnh hưởng nghiêm trọng đến các thị trường toàn cầu từ London đến Hong Kong.,hallu_names
Dr. Anthony Fauci confirmed that the Moderna vaccine is highly effective against the Delta variant of COVID-19.,Tiến sĩ Anthony Fauci xác nhận rằng vắc-xin Moderna có hiệu quả cao chống lại biến thể Delta của COVID-19.,hallu_names
"Elon Musk, CEO of Tesla, announced plans for the new Cybertruck assembly plant, Gigafactory, near Berlin.","Elon Musk, CEO của Tesla, đã công bố kế hoạch cho nhà máy lắp ráp Cybertruck mới, Gigafactory, gần Berlin.",hallu_names
"Following the acquisition of Activision Blizzard, Microsoft stock trading halted briefly on the NASDAQ.","Sau khi mua lại Activision Blizzard, giao dịch cổ phiếu Microsoft đã tạm dừng nhanh chóng trên sàn NASDAQ.",hallu_names
"The SpaceX Starship prototype, SN15, successfully landed near Boca Chica, Texas, marking a significant milestone.","Nguyên mẫu Starship của SpaceX, SN15, đã hạ cánh thành công gần Boca Chica, Texas, đánh dấu một cột mốc quan trọng.",hallu_names
The UN Security Council passed Resolution S-2023 concerning sanctions against the regime in Minsk.,Hội đồng Bảo an Liên Hợp Quốc đã thông qua Nghị quyết S-2023 liên quan đến các biện pháp trừng phạt chống lại chế độ ở Minsk.,hallu_names
"The WHO dispatched medical aid to Kinshasa, addressing the recent outbreak of the virulent Ebola virus.","WHO đã điều động viện trợ y tế đến Kinshasa, nhằm đối phó với đợt bùng phát virus Ebola độc hại gần đây.",hallu_names
Astronaut Neil Armstrong famously commanded the Apollo 11 mission that landed on the Moon in 1969.,Phi hành gia Neil Armstrong nổi tiếng là người chỉ huy sứ mệnh Apollo 11 đã hạ cánh xuống Mặt Trăng vào năm 1969.,hallu_names
President Macron met Chancellor Scholz in Strasbourg to discuss the EU’s unified stance on the Ukraine crisis.,Tổng thống Macron đã gặp Thủ tướng Scholz tại Strasbourg để thảo luận về lập trường thống nhất của EU đối với cuộc khủng hoảng Ukraine.,hallu_names
"The military exercise, code-named IRON-FIST-24, took place near the remote Novosibirsk region of Russia.","Cuộc tập trận quân sự, có mật danh IRON-FIST-24, đã diễn ra gần khu vực hẻo lánh Novosibirsk của Nga.",hallu_names
"Tensions rose in the South China Sea after a patrol vessel, the CSS-99, was spotted near the Paracel Islands.","Căng thẳng gia tăng ở Biển Đông sau khi một tàu tuần tra, chiếc CSS-99, được phát hiện gần Quần đảo Hoàng Sa.",hallu_names
"The headquarters of the International Olympic Committee (IOC) is situated in Lausanne, Switzerland, overlooking Lake Geneva.","Trụ sở chính của Ủy ban Olympic Quốc tế (IOC) nằm ở Lausanne, Thụy Sĩ, nhìn ra Hồ Geneva.",hallu_names
"Investigator confirmed that the wreckage belonged to Boeing 747 Flight MH370, which disappeared over the Indian Ocean.","Các điều tra viên xác nhận mảnh vỡ thuộc về chuyến bay MH370 của Boeing 747, đã biến mất trên Ấn Độ Dương.",hallu_names
"The ancient ruins of Machu Picchu in the Andes Mountains attract tourists globally, often overwhelming the city of Cusco.","Tàn tích cổ Machu Picchu ở Dãy núi Andes thu hút khách du lịch toàn cầu, thường gây quá tải cho thành phố Cusco.",hallu_names
"The new Apple iPhone 15 Pro Max launched successfully at the Steve Jobs Theater in Cupertino, California.","Chiếc iPhone 15 Pro Max mới của Apple đã ra mắt thành công tại Nhà hát Steve Jobs ở Cupertino, California.",hallu_names
Physicist J. Robert Oppenheimer famously worked on the Manhattan Project during World War II.,Nhà vật lý J. Robert Oppenheimer nổi tiếng là người đã làm việc trong Dự án Manhattan trong suốt Thế chiến thứ hai.,hallu_names
"Ms. Sharmila, a lead engineer at Google, presented the new AI algorithm, AlphaGo 3.0, at a conference in Kyoto.","Bà Sharmila, kỹ sư trưởng tại Google, đã trình bày thuật toán AI mới, AlphaGo 3.0, tại một hội nghị ở Kyoto.",hallu_names
Investor Warren Buffett advised holding onto stocks like Coca-Cola despite market volatility on the NYSE.,Nhà đầu tư Warren Buffett khuyên nên giữ các cổ phiếu như Coca-Cola bất chấp sự biến động của thị trường trên sàn NYSE.,hallu_names
